"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC"
"GLS",-0.183348814610906,0.382250776205653,-0.487436622,0.00398257586912679,-0.380751706835621,0.000598350879615192,0.000101689347680939,0.00478566281531782,"Consistent",-0.350512381148843
"PCDH7",-0.242980674312139,0.00107770621755156,-0.35804708,0.00826261288201618,-0.0632871705268183,0.103196697908139,0.000102466293021512,0.00480481833955384,"Consistent",-0.221438308279652
"TRPV2",-0.268493881680472,0.000430585195295253,-0.065190782,0.351143962941819,-0.267222642932537,0.00631290429492289,0.000105892370359625,0.00489113932136853,"Consistent",-0.20030243553767
"GFPT1",-0.162142663768638,0.0122883771450134,-0.458330016,0.00304178596713698,-0.140403745719458,0.0257236654599465,0.000106566512275563,0.00489113932136853,"Consistent",-0.253625475162698
"ARFGEF2",0.202398746668763,0.0585647154045252,-0.207829937,0.0868478082034057,-0.347881864825649,0.000187269130622498,0.000105699876697794,0.00489113932136853,"Mixed",-0.117771018385629
"ARPP21",0.201384657431957,0.0990061185077818,-0.404068551,0.00169830592883817,-0.187234938371541,0.00568539086123051,0.000106032839242824,0.00489113932136853,"Mixed",-0.129972943979861
"CDV3",-0.254055364133197,0.00155352749921694,-0.179373987,0.125759503539959,-0.332306174218212,0.00499803754786935,0.00010800033291326,0.00492216254108888,"Consistent",-0.255245175117136
"HDGFL3",0.136268417141444,0.194630497904795,-0.309234254,0.002905137131701,-0.232687097700786,0.00172549311116788,0.000107921015253047,0.00492216254108888,"Mixed",-0.135217644853114
"GULP1",-0.240822153966258,0.0261768005601494,-0.364036087,0.00613852794274657,-0.279642047833065,0.00620777591591438,0.000110011909357186,0.00499631010713456,"Consistent",-0.294833429599774
"PREPL",0.207586307526308,0.0837464750864078,-0.718385141,0.00342214896313434,-0.412343782456595,0.00351222030912565,0.000110877091764995,0.00501805764785894,"Mixed",-0.307714205310096
"RITA1",-0.108451447640708,0.0169910606404706,-0.187351909,0.0703260228397994,-0.175153747332199,0.000862699330654297,0.000113187437886719,0.00509614770869968,"Consistent",-0.156985701324302
"CDK17",0.181242555968938,0.0276450374191148,-0.381811211,0.0106468671011455,-0.391710815285134,0.00359169015667846,0.00011568191692736,0.00516354783151025,"Mixed",-0.197426490105399
"FAM13A",0.239028876500507,0.00470030669938559,-0.131681153,0.0219215355859697,-0.176798802917897,0.0104818086233462,0.000117843677125283,0.00520636572170169,"Mixed",-0.0231503598057967
"DDAH1",0.160493651364467,0.0238843615107338,-0.208781889,0.0783465682811862,-0.276248792145232,0.00061190545671793,0.000123952476769922,0.0054298435114262,"Mixed",-0.108179009926922
"CRH",-0.23088064089428,0.000495935413420528,-0.490752899,0.0177942586434889,-0.176252528296859,0.132477866094199,0.000126200228563514,0.00546725192374513,"Consistent",-0.299295356063713
"IGF2",-0.344717548894268,0.0015454389983111,0.114735874961805,0.347507326641646,-0.282350858594514,0.00220117416146183,0.00012741688259071,0.00546725192374513,"Mixed",-0.170777510842326
"YAF2",-0.137555061380496,0.0823349271717399,-0.380904633,0.000618990639832236,-0.184928085184847,0.0229895080212641,0.000126438899590778,0.00546725192374513,"Consistent",-0.234462593188448
"SPEF1",-0.183880887713588,0.00333546162184288,-0.018229286,0.755080805281764,-0.284394917572298,0.000487563570244935,0.000131671163509049,0.00557093401569718,"Consistent",-0.162168363761962
"DNAJC28",-0.0369432421751235,0.286156151687229,-0.078361852,0.0914406771425692,-0.308375466412356,4.73223034914207e-05,0.000132624576329482,0.00559305396734948,"Consistent",-0.14122685352916
"ATP8A1",0.26269007367797,0.0224142406130329,-0.312032419,0.0417934401682232,-0.48319101207799,0.00133543347677406,0.000133802333475574,0.00561364463510775,"Mixed",-0.17751111913334
"ATP5F1C",0.099618258802427,0.0376100004724474,-0.246323503,0.00145751582040129,-0.102041133566134,0.0231984289073456,0.000135710195696567,0.00566797341447815,"Mixed",-0.082915459254569
"HMOX2",-0.0987750318531546,0.0354789433685829,-0.413138024,0.00305361256090258,-0.163488441663912,0.0123100478090287,0.000141401538919068,0.00581222971208787,"Consistent",-0.225133832505689
"TBC1D4",-0.0655518393476466,0.297782881443246,-0.285583247,0.000497601121652454,-0.141766193554531,0.00895076333642607,0.000140727885567582,0.00581222971208787,"Consistent",-0.164300426634059
"HS3ST1",-0.0844267554703215,0.059248620093922,-0.192398803,0.0947885198042258,-0.250195684090406,0.000239167265803282,0.000142272782052606,0.00582959358385269,"Consistent",-0.175673747520243
"LGI2",-0.138193360395249,0.00207865272495111,-0.092200777,0.1628276424568,-0.133161392041236,0.00399015720267893,0.000142942706860083,0.00583862521825666,"Consistent",-0.121185176478828
"CAPRIN1",-0.126388765126205,0.0998167224412353,-0.345488175,0.00631633007793094,-0.310443537767099,0.00216360123141551,0.000144182039040668,0.00584282590766655,"Consistent",-0.260773492631101
"CD24",-0.0694592688983584,0.258459968604788,-0.218841616,0.0241465682246758,-0.299789433636996,0.000218947362105494,0.00014439503551936,0.00584282590766655,"Consistent",-0.196030106178452
"POLR2E",-0.0410034035688263,0.571124201556932,-0.285158879,0.0104369174049324,-0.243372495776807,0.000229019928330406,0.000144276804936481,0.00584282590766655,"Consistent",-0.189844926115211
"CLASP2",0.215636900163269,0.130113932431907,-0.400264778,0.005881495612473,-0.327892852217133,0.00181256737008855,0.000146276525916429,0.0058823089632461,"Mixed",-0.170840243351288
"MAN1A1",-0.13839788612325,0.025404469210966,-0.211818161,0.0214812116354204,-0.420886084172144,0.0025624283607821,0.000147301270813079,0.00590523520552805,"Consistent",-0.257034043765132
"ECM1",-0.205327811825497,0.000885673783056756,-0.236332508,0.00875364289671429,-0.0662225392912337,0.182451751740296,0.000148768264469677,0.00592222589329328,"Consistent",-0.169294286372244
"RABEP1",-0.09021198370721,0.359624960730874,-0.371458326,0.000449238757048886,-0.208919905344894,0.00887808059744796,0.00015056189205528,0.00596234273142083,"Consistent",-0.223530071684035
"GUCY1A2",-0.123110971353802,0.0310344106262153,-0.234053235,0.0121569061249244,-0.188268897591523,0.00381517743786311,0.000151021513319081,0.00596236606839376,"Consistent",-0.181811034648442
"PIK3C3",-0.128227167388674,0.0049554349017459,-0.171257502,0.0349941483287227,-0.129082059993451,0.00850349875903742,0.000154200515350178,0.00599934123847797,"Consistent",-0.142855576460709
"ZMYM4",0.178163326665443,0.0231130202296385,-0.244836222,0.0161385762083743,-0.100913860943175,0.00394582349913297,0.000153951177157915,0.00599934123847797,"Mixed",-0.0558622520925773
"TRIB2",-0.314545620445777,0.00127716195815187,-0.152488289,0.300630618150625,-0.40233220359735,0.00386747106105151,0.000155131109390513,0.0060149193429056,"Consistent",-0.289788704347709
"ESRRG",-0.0488173624314809,0.535855188010529,-0.290930764,0.00567921872249604,-0.23980697529579,0.0004945229140202,0.000156932144869859,0.00606664175510299,"Consistent",-0.19318503390909
"NMU",-0.275971945976858,0.0127587785755435,-0.294083255,0.02342309852966,-0.4787057138046,0.00527957045086652,0.000163455878278985,0.00622076223929972,"Consistent",-0.349586971593819
"SCN1B",-0.162108323996293,0.0372893974531048,-0.216978165,0.0272701421388521,-0.213703463812976,0.0015922065628356,0.000167133723993605,0.00622076223929972,"Consistent",-0.197596650936423
"SLC7A1",-0.09181513491639,0.0396209474410338,-0.071950615,0.41201759837977,-0.356611136725236,9.67092247599938e-05,0.000163539053756983,0.00622076223929972,"Consistent",-0.173458962213875
"TXNL4A",-0.0895930065159698,0.108253566800503,-0.297243421,0.0167217208372705,-0.203840694847274,0.000887032765479913,0.00016594179827378,0.00622076223929972,"Consistent",-0.196892374121081
"SLC5A3",-0.11343491582516,0.217795633971962,-0.140143067,0.00900906299404605,-0.262611457718591,0.00083607837520103,0.000169034501501123,0.00627311182856595,"Consistent",-0.172063146847917
"PSMD1",-0.0657476120749809,0.329653887505412,-0.208828309,0.00392685575434784,-0.20662765849691,0.00127254581365806,0.000169639051758073,0.00627761151933224,"Consistent",-0.16040119319063
"WAC",-0.140403136798628,0.188586972720112,-0.397295078,0.00994790881602933,-0.387170455931324,0.00088355676731161,0.000170549940356284,0.00629338970252207,"Consistent",-0.308289556909984
"TUSC2",-0.116738303999062,0.00776418240812027,-0.202409974,0.00608670450334179,-0.110327746597056,0.0369470142181132,0.000178354834080783,0.00638195851205313,"Consistent",-0.143158674865373
"SRSF1",-0.0884683643259487,0.111527136259491,-0.333378401,0.0205078057530446,-0.276142784333723,0.00075920359217699,0.000177509020809295,0.00638195851205313,"Consistent",-0.23266318321989
"ULK2",0.115183870849107,0.120855435622905,-0.186027653,0.0434361109954979,-0.259718160157735,0.000332337297433732,0.000178227286932156,0.00638195851205313,"Mixed",-0.110187314102876
"ITIH5",-0.249313330560021,0.00178116148726865,-0.218008256,0.0996398346360789,-0.230797211413575,0.0101945354109314,0.000183896125446468,0.00650851981859448,"Consistent",-0.232706265991199
"ANAPC5",-0.167778568911511,0.120880379394223,-0.276011385,0.0303039030827349,-0.164677778148818,0.000492972164317835,0.000183595204783642,0.00650851981859448,"Consistent",-0.202822577353443
"EMCN",-0.231109267738802,0.00597746904767615,-0.132378727,0.1226051899711,-0.274742380219037,0.00253168414587106,0.000187920218460589,0.00657895630700824,"Consistent",-0.212743458319279
"PRUNE2",-0.207543150049871,0.136171664298415,-0.691284598,0.00309987158676563,-0.443772352561967,0.00439898647010042,0.000188049497938014,0.00657895630700824,"Consistent",-0.447533366870613
"PHTF1",-0.0593798959928362,0.251399968205951,-0.202203493,0.000362188983279772,-0.155432398126469,0.020219724867691,0.000186674224933223,0.00657895630700824,"Consistent",-0.139005262373102
"SLC2A3",-0.18072949441195,0.0151869839468065,-0.295449287,0.0147087161763554,0.214629535969982,0.00858288429576638,0.00019329402671566,0.00665232721538422,"Mixed",-0.0871830818139894
"PITPNA",-0.139801225586041,0.139927671719757,-0.244075538,0.0020178694004964,-0.171511567899735,0.00680242688667862,0.000193593016199495,0.00665232721538422,"Consistent",-0.185129443828592
"CEP76",0.0385364669827162,0.481083064264235,-0.095697315,0.276949771863674,-0.279860270464598,1.46550575646451e-05,0.000196350841348431,0.00672929044399674,"Mixed",-0.112340372827294
"DLAT",-0.191994245506932,0.0642472416497033,-0.391734758,0.00389416236992192,-0.258341444150767,0.00794722958613951,0.000199434290972502,0.0067923768791232,"Consistent",-0.280690149219233
"TPM3",-0.107656797420425,0.179339643843955,-0.287774264,0.00132841441510923,-0.234480471869504,0.00833333038690629,0.000199175715070897,0.0067923768791232,"Consistent",-0.209970511096643
"SCO2",-0.136767981704696,0.0434375666230041,-0.328728896,0.00878024285775955,-0.235401292030567,0.00525699154732062,0.00020086953732709,0.00681225697217121,"Consistent",-0.233632723245088
"KBTBD4",-0.103109085396237,0.0114564949795862,-0.158891921,0.0336693444185353,-0.280520003804166,0.00527363034821697,0.000203382883620316,0.00683283930151265,"Consistent",-0.180840336733468
"BAG1",-0.145281729545266,0.0193119315281287,-0.134618658,0.0744424685282614,-0.282378921014026,0.0014133058804624,0.000203176450415497,0.00683283930151265,"Consistent",-0.18742643618643
"KPNA1",0.099897390977584,0.0456002859379342,-0.375999598,0.00252729942275673,-0.18434647340485,0.0176710856491691,0.000203580630509308,0.00683283930151265,"Mixed",-0.153482893475755
"SQLE",-0.106982027057215,0.159479057499181,-0.26725642,0.00707888552474886,-0.212587826052163,0.00179137930788836,0.000202363723576345,0.00683283930151265,"Consistent",-0.195608757703126
"RGPD5",0.192784323418417,0.0100979560827937,-0.372548662,0.0247492563840367,-0.203064751506426,0.00836143822201634,0.000208135161614793,0.00686159292947854,"Mixed",-0.127609696696003
"BAG4",-0.126937667650949,0.013954563043888,-0.193119418,0.143226299888919,-0.34863254614437,0.00104407646235048,0.000207886223473745,0.00686159292947854,"Consistent",-0.222896543931773
"KCNAB1",-0.163605487947078,0.0804400099995488,-0.409558558,0.00949830615711719,-0.386003490851559,0.00271661634067428,0.000206932869135532,0.00686159292947854,"Consistent",-0.319722512266212
"RBFOX1",0.115629933012993,0.334899102643152,-0.328884602,0.0089637244678976,-0.218793884386347,0.000694363222458817,0.000207688151280649,0.00686159292947854,"Mixed",-0.144016184457785
"NETO2",-0.00195363415532057,0.988835848596359,-0.50081904,0.00162671756835003,-0.343092239800576,0.00128702124509323,0.000206473264074742,0.00686159292947854,"Consistent",-0.281954971318632
"DOP1B",-0.0843975167138256,0.0680674200978311,-0.368768025,0.000474372632966549,-0.109541498553491,0.064916113959694,0.000208685163871319,0.00686230783170774,"Consistent",-0.187569013422439
"SCAI",0.101143921553674,0.281717818941702,-0.183058364,0.0261662493566496,-0.522931410678616,0.000288421959285516,0.000211247288039646,0.00692901773824989,"Mixed",-0.201615284374981
"API5",-0.147689794379591,0.0651615946522862,-0.449265151,0.00550334863384172,-0.247471931673791,0.00596893084155097,0.000212474780131392,0.00693814582075169,"Consistent",-0.281475625684461
"NPY",-0.352550500556109,0.0263697518875098,-0.681777621,0.00125433982604395,-0.258738606803742,0.0664119357349351,0.000217252558852994,0.00701963553965558,"Consistent",-0.431022242786617
"PTPRN2",-0.184091938512091,0.0281562839602255,-0.324851603,0.00342852508514872,-0.177859351844047,0.0226919374322617,0.000216732387079804,0.00701963553965558,"Consistent",-0.228934297785379
"SLC29A1",-0.213725331112809,0.042820827480037,-0.369694695,0.00452747856820991,-0.258350998049371,0.0113097815922517,0.000216908662120103,0.00701963553965558,"Consistent",-0.280590341387394
"AIP",-0.136987410679803,0.0371624002236645,-0.205845208,0.0110127875453003,-0.167150839372917,0.00539503424388172,0.000218211012466686,0.00703310878642627,"Consistent",-0.169994486017573
"RNF6",0.226916465163833,0.0778892823969035,-0.252865696,0.034456979786877,-0.326375290235756,0.000832837849955896,0.000220516742489112,0.00706866578453001,"Mixed",-0.117441507023974
"SAMM50",-0.0804231463978713,0.124789548013878,-0.17979155,0.00387906575473623,-0.22879099847499,0.00462693362280212,0.000220901862077301,0.00706866578453001,"Consistent",-0.163001898290954
"ZDHHC17",0.159578723190327,0.0914223510216987,-0.203863263,0.032540833171053,-0.282803562438285,0.000755289753424585,0.000221511912678972,0.00706933226974733,"Mixed",-0.109029367415986
"HCCS",-0.169339431429604,0.027720064731564,-0.339662945,0.0068014863756885,-0.217512430997127,0.0120329979849108,0.000223347286481015,0.00711043603946544,"Consistent",-0.242171602475577
"SMYD2",-0.0366728742731706,0.524725324751951,-0.304696466,0.00428212718772727,-0.191994428261459,0.00101949997760415,0.000225210833279671,0.00713478905724305,"Consistent",-0.177787922844877
"ANK2",0.144725454602153,0.00904601922898003,-0.122257867,0.0659031575020791,-0.252890069485897,0.00398237969833994,0.000232222881391989,0.00728585267246509,"Mixed",-0.0768074939612481
"KCNV1",0.0535384373202152,0.441699690506843,-0.601808736,0.000862558573740853,-0.191541968967724,0.00620086999174888,0.000231244721028326,0.00728585267246509,"Mixed",-0.246604089215836
"CHRM3",0.182530781872467,0.113042550762271,-0.710114626,0.0180873303064328,-0.195175755475853,0.00117494201173827,0.00023458486390888,0.00733784131740225,"Mixed",-0.240919866534462
"RGS4",-0.243742958040778,0.395572857905981,-0.342009738,0.00338492957210321,-0.313505669860001,0.00179793321660271,0.000235009776583212,0.00733784131740225,"Consistent",-0.299752788633593
"TUBGCP2",-0.12121868890127,0.0359114116906447,-0.148869071,0.0167794453522046,-0.191346550884846,0.00401877147229189,0.0002361973255741,0.00735723516038847,"Consistent",-0.153811436928705
"ZNF318",-0.102597257739526,0.0400260643158808,-0.193546045,0.022494828114625,-0.177343290369851,0.00269978537839527,0.000236968431808716,0.00736359559991247,"Consistent",-0.157828864369792
"BBS1",0.078399758909848,0.0744369124568619,-0.100820172,0.0453788810178846,-0.165889211562479,0.000728211852187284,0.000239386797378821,0.00740332169322263,"Mixed",-0.0627698748842102
"SLC17A7",0.0838080271282813,0.345340244438122,-0.475602683,0.003607389266588,-0.260880491954493,0.0019914922548808,0.000241149973168089,0.00742250474284434,"Mixed",-0.217558382608737
"NDUFS1",0.0969709114127149,0.221129706519975,-0.18052455,0.037420785704471,-0.37305152294801,0.000301067402830835,0.000242010299799101,0.00743137537610052,"Mixed",-0.152201720511765
"MLX",-0.121904200067103,0.0292739651219285,-0.141985,0.138892440633619,-0.187142766925451,0.000625311615877828,0.00024626445168843,0.00745186665332115,"Consistent",-0.150343988997518
