"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC","Significant"
"DTX2P1-UPK3BP1-PMS2P11",-0.051498212414371,0.396404940198013,-0.132080873,0.0639986480561534,-0.0868108092798421,0.107224822800715,0.0662473266585111,0.158790648822181,"Consistent",-0.090129964898071,FALSE
"PPP4C",-0.0509623531735848,0.241229688657216,-0.059641711,0.203477394396026,-0.0831972090043864,0.055510768258334,0.0663259365576586,0.158920418732232,"Consistent",-0.0646004243926571,FALSE
"PSEN1",-0.046579505309043,0.661416543579672,-0.300768661,0.0598718694078682,-0.123827570508346,0.0687988843685508,0.066321025435826,0.158920418732232,"Consistent",-0.15705857893913,FALSE
"SDCBP",0.129119800603361,0.0444336259325456,-0.030107673,0.537814312605184,0.0544539313384096,0.114073814597465,0.0663484663768694,0.158945081108292,"Mixed",0.0511553529805901,FALSE
"NPRL2",-0.0766150212730743,0.124709598155363,-0.134166745,0.0294250844869479,-0.0146158146893995,0.743289178709907,0.0663753186221141,0.158980087328534,"Consistent",-0.0751325269874913,FALSE
"LDB1",-0.0648981474958861,0.337437177727875,0.0723599009604747,0.131730571875303,-0.128302870334851,0.0614425939229541,0.066438143889705,0.159077274642594,"Mixed",-0.0402803722900875,FALSE
"CLCN7",0.0323318445237204,0.38027703518777,0.108303277470878,0.0282183282567132,-0.0675695605787761,0.254529521218588,0.0664403891705345,0.159077274642594,"Mixed",0.0243551871386074,FALSE
"PGAP4",0.0958364794836655,0.302974024945748,-0.277791788,0.0218963148508265,-0.0414958818777187,0.411986265723833,0.0664721305784843,0.159114000069778,"Mixed",-0.0744837301313511,FALSE
"GAB1",0.0184920548634206,0.829779643885194,-0.149324173,0.109081897744161,0.200200144897073,0.0302007386078688,0.0664802277603116,0.159114000069778,"Mixed",0.0231226755868311,FALSE
"GLA",-0.0764707523669657,0.086485724983628,-0.046192081,0.440976130746611,-0.12232982122988,0.0717198038876477,0.0665093497711922,0.159154374387991,"Consistent",-0.0816642181989486,FALSE
"PPT2-EGFL8",-0.186477200988106,0.0117019007529277,0.047332872865951,0.619976314898317,-0.0616555922153017,0.377225774931782,0.066535047372393,0.159157961425347,"Mixed",-0.0669333067791523,FALSE
"DARS1",0.132386762208441,0.182884698496904,0.0966026084236127,0.227067479288732,0.116894326537437,0.0659196720379831,0.0665476086304612,0.159157961425347,"Consistent",0.115294565723164,FALSE
"DMTN",0.0383623189638271,0.666808068959185,-0.150922711,0.0545249342330387,-0.0912073100826998,0.0752774450915851,0.0665381194238564,0.159157961425347,"Mixed",-0.0679225673729575,FALSE
"RYK",0.128822003231184,0.0478616553316546,0.100446127577773,0.236111862123922,-0.063201065629114,0.242515685480244,0.0666022779901166,0.159259386747722,"Mixed",0.0553556883932809,FALSE
"NEK7",0.127956089632518,0.290544897272892,0.0842900459918514,0.391113355740254,0.111166392473892,0.024141449895275,0.0666499430543614,0.1593147056189,"Consistent",0.107804176032754,FALSE
"COG4",-0.0414356230025685,0.337093242053167,0.063880887940261,0.103749175879521,-0.0763483577098469,0.0784218226446464,0.0666381181464412,0.1593147056189,"Mixed",-0.0179676975907182,FALSE
"NUP210",-0.05615549301515,0.234390492233659,0.049318157562813,0.227772669885371,-0.0854686425433639,0.0514067319446906,0.0666699844202097,0.159333289353101,"Mixed",-0.0307686593319003,FALSE
"OXA1L",-0.0546697033025403,0.207864985963025,-0.134328677,0.0505443559656145,-0.0483446600349335,0.261386599209889,0.0667002989155688,0.15937641328446,"Consistent",-0.0791143467791579,FALSE
"ESR2",0.0816333123482806,0.0812473212713716,0.0353983169473682,0.299918204017825,0.089779433310551,0.112883496684739,0.0667778679340128,0.159401143369141,"Consistent",0.0689370208687333,FALSE
"NME2",-0.0887155822682804,0.0893149034777301,-0.116127325,0.0409997962025689,-0.0239693464336188,0.751262814879902,0.0667839440896195,0.159401143369141,"Consistent",-0.0762707512339664,FALSE
"LZTS1",-0.0729425794611185,0.111585723281388,0.0353622353884386,0.55453259953821,-0.123483256133671,0.0444164182719042,0.0667379090232691,0.159401143369141,"Mixed",-0.0536878667354501,FALSE
"ISOC1",0.123655604318132,0.17374412742283,-0.133770673,0.314567010388449,0.116481562281171,0.0502992357222511,0.0667495115772938,0.159401143369141,"Mixed",0.0354554978664344,FALSE
"RIN2",0.118912361961252,0.256035597811274,0.252646924476455,0.060770506719885,0.124628239046324,0.17673749145309,0.0667646109361403,0.159401143369141,"Consistent",0.16539584182801,FALSE
"CYP27A1",-0.0626112161792003,0.455795769369767,0.142908714144143,0.0575472320393672,0.0747345287291177,0.104883181537374,0.0667842807155952,0.159401143369141,"Mixed",0.0516773422313535,FALSE
"SV2A",0.117500368601844,0.168485194690007,-0.144544908,0.0527258533989133,-0.0480179225698425,0.309786044608698,0.0668004256639142,0.159410385623476,"Mixed",-0.0250208206559995,FALSE
"SCG2",-0.0797334145541662,0.606355089909458,-0.389725268,0.00768502363602919,-0.0408460262801658,0.590854361771748,0.0668230553852386,0.159435096693399,"Consistent",-0.170101569611444,FALSE
"LILRB5",-0.104804876779009,0.0125180487757577,0.00129666917497318,0.973861708584825,-0.0721680328312058,0.226027780991513,0.0668608557225171,0.159493848991126,"Mixed",-0.0585587468117472,FALSE
"GLRA1",-0.0790463706533053,0.0869934788153589,0.0236430274251598,0.638500665423473,0.108010370117808,0.0496193383188696,0.0668722381711964,0.159493848991126,"Mixed",0.0175356756298875,FALSE
"DUSP13B",-0.0451696672232451,0.315226979969599,0.148712192999578,0.0338874753239789,0.0618022698632137,0.258211697177147,0.0669096689988132,0.159524539395298,"Mixed",0.0551149318798489,FALSE
"COL4A5",-0.0268789194891523,0.871617842427983,0.0953054449396653,0.0398605842693912,-0.0946900172165881,0.079373524982739,0.0668994056699745,0.159524539395298,"Mixed",-0.00875449725535838,FALSE
"RXFP3",-0.0514475988197693,0.241246831866153,0.0624929289516061,0.179970267987009,0.0963553106550186,0.0636318971627235,0.0669867715975247,0.159595104087116,"Mixed",0.0358002135956184,FALSE
"DPH5",0.0356184682532636,0.388702346800002,-0.06603626,0.28687215917062,0.0730018870251827,0.024785336647601,0.0670047841984091,0.159595104087116,"Mixed",0.0141946984261488,FALSE
"DHX35",0.0180220655599168,0.664568397812675,-0.071101716,0.300313345448243,-0.124076954644207,0.0138420709074199,0.0669843574792086,0.159595104087116,"Mixed",-0.0590522016947633,FALSE
"SEC14L2",-0.0254002430942473,0.668586300062452,0.161058626714091,0.06061085423558,-0.119693238210841,0.0681853011615206,0.0669935492520588,0.159595104087116,"Mixed",0.00532171513633421,FALSE
"CSTF2",-0.0141101809419988,0.725605522865749,-0.119733775,0.0180467665147392,-0.103701888725744,0.21109341732338,0.0670129877350938,0.159595104087116,"Consistent",-0.0791819482225808,FALSE
"PCCA",0.0135586215561956,0.785324200385711,-0.114300421,0.022300750833329,-0.081199456010304,0.157680478766128,0.0669657034028351,0.159595104087116,"Mixed",-0.0606470851513695,FALSE
"CXCR5",-0.109738957577695,0.109453792333416,0.060898231355778,0.284831056304671,-0.0945538335785914,0.088716441927089,0.0670403384869805,0.159601714920709,"Mixed",-0.0477981866001693,FALSE
"FBXW4",0.0402373546213806,0.502585377789137,0.0521576040716845,0.340371942208454,0.11029411082779,0.0161661645063046,0.0670346295582293,0.159601714920709,"Consistent",0.0675630231736184,FALSE
"PDCD2",-0.0566737204585674,0.170628661959394,-0.08839846,0.215454809125998,-0.203695877518223,0.0753353588081121,0.0671049750389654,0.159667800106452,"Consistent",-0.116256019325597,FALSE
"LINC00663",0.0333644371930308,0.520280569911498,0.0550776883065343,0.209981691172061,-0.165281542098546,0.0253378955641344,0.0670809316787097,0.159667800106452,"Mixed",-0.0256131388663269,FALSE
"B3GALT4",-0.0191715376160806,0.638647809156922,-0.079034677,0.22228957747438,-0.131385051674397,0.0195084969598472,0.0671046763320975,0.159667800106452,"Consistent",-0.0765304220968259,FALSE
"ATF4",-0.132086667061678,0.041195130334992,-0.104159528,0.132254279963893,-0.0372435272560754,0.509144984830839,0.0671813224560949,0.159775976582675,"Consistent",-0.0911632407725845,FALSE
"ZNF410",0.0588770797902258,0.400915823118991,0.0704692495775028,0.270106387273065,0.0882682950332478,0.0256190019627439,0.0671872086924372,0.159775976582675,"Consistent",0.0725382081336588,FALSE
"NAMPT",0.00709069082031721,0.93916567489224,0.440114820949687,0.121410529449667,0.230828674328566,0.0243306043864093,0.0671873419119693,0.159775976582675,"Consistent",0.22601139536619,FALSE
"LSAMP",0.00972446565360929,0.870392438307404,0.1817492555597,0.0563058667192611,0.0927641191190509,0.0566837113919392,0.0672510903668878,0.159898299977211,"Consistent",0.0947459467774534,FALSE
"PAK5",0.133351107867821,0.18268216367414,-0.151354757,0.113713116299537,-0.113614883695259,0.133984711141114,0.0673436619112727,0.160089096736003,"Mixed",-0.0438728442758129,FALSE
"HPCAL4",0.085019412564618,0.44321117705016,-0.137432802,0.119797611306759,0.125630020399782,0.0525250868654045,0.0674395472939158,0.160287699872035,"Mixed",0.0244055436548001,FALSE
"CHMP2B",0.0869183471627251,0.490829346213811,-0.220558213,0.0381111641265311,-0.108254986977855,0.149192619768883,0.0674733750432177,0.160338761148254,"Mixed",-0.0806316176050432,FALSE
"DRD4",-0.0972636795245441,0.183884277226482,0.0603496448379452,0.283095455788583,0.103845177918916,0.0536398256469126,0.0674994734452407,0.160371439652503,"Mixed",0.022310381077439,FALSE
"MAPKAPK2",0.00700584835682028,0.849278858286098,0.0811523219839336,0.0968266791898039,-0.123575341107342,0.0339956923964299,0.0675555740187421,0.160475375078537,"Mixed",-0.0118057235888628,FALSE
"RUSF1",-0.0478368396462967,0.381564434589681,-0.1706415,0.0627870797426736,-0.0780088541461543,0.116780245495789,0.0675932271094502,0.160535459302368,"Consistent",-0.0988290645974837,FALSE
"GBA1",-0.0598639252928592,0.257281027218458,-0.093899052,0.164067798045466,-0.121449681701948,0.0663193325431525,0.0676225894890833,0.160575834529013,"Consistent",-0.0917375529982692,FALSE
"IPO8",-0.0775194955008258,0.166743174722034,0.0237213252372968,0.725030515183398,-0.122301083486625,0.0231636519829562,0.067638196868715,0.160583538498947,"Mixed",-0.0586997512500513,FALSE
"HGC6.3",-0.0636182488724089,0.262755949116581,0.0861941103196804,0.136541938997511,-0.124920578585897,0.0780875412456145,0.0676592519555287,0.160604170988736,"Mixed",-0.0341149057128751,FALSE
"DNAH2",-0.0367589343095762,0.517019120013651,0.0886399452666229,0.126704390304821,0.0975426405941917,0.0428727345372029,0.0677795871437795,0.160831029852129,"Mixed",0.0498078838504128,FALSE
"CLCC1",0.032790095012841,0.586160858579861,0.161297259932692,0.0320839242766846,-0.103231319393783,0.149322670280073,0.0677740730908838,0.160831029852129,"Mixed",0.0302853451839168,FALSE
"B2M",-0.158546932999158,0.0468173859616133,0.0342758838053845,0.386364826439751,-0.0873308957670349,0.155371400116658,0.0678126718942199,0.160880145248223,"Mixed",-0.0705339816536029,FALSE
"SMIM8",-0.0240039974820823,0.754379189643541,-0.214848275,0.0178570798175041,0.098040589031128,0.208962826612938,0.0678901308215625,0.161034497670065,"Mixed",-0.0469372278169848,FALSE
"TP73",-0.0937507099432393,0.155278443306408,0.115037656130254,0.17084287358586,-0.115968527522631,0.106303049341544,0.0679778806449056,0.16121319914126,"Mixed",-0.0315605271118722,FALSE
"BATF3",-0.124529528637692,0.0528684499587395,-0.045274765,0.512697588687508,-0.137760041747406,0.104340049382129,0.0681184749808331,0.16149267126256,"Consistent",-0.102521445128366,FALSE
"PEX11A",0.0512735694558826,0.318273441097378,0.1318919158654,0.0894256136814112,0.109848338648399,0.0993723193576871,0.0681205901799652,0.16149267126256,"Consistent",0.0976712746565607,FALSE
"SWAP70",0.0461562377499103,0.524621667049441,0.0834727647002484,0.310114625464609,0.203700766890234,0.0174324495703487,0.0682551661911246,0.161782181324182,"Consistent",0.111109923113464,FALSE
"RASIP1",-0.0712611601213533,0.149017866284889,0.0407382998089441,0.342040558380003,-0.127114667724442,0.0557361920617499,0.068336802157473,0.161924012895563,"Mixed",-0.0525458426789503,FALSE
"KLHL11",-0.0305460966920474,0.502632012403996,-0.165938586,0.0681040926525765,-0.120889389468396,0.0829961141237196,0.0683399367690721,0.161924012895563,"Consistent",-0.105791357386815,FALSE
"CTNNA3",-0.0249853342895339,0.708096501729531,0.0704824003405982,0.390836558553818,-0.308748190521925,0.0102830825411887,0.0684220583871708,0.16208902359857,"Mixed",-0.0877503748236202,FALSE
"PML",-0.117464758894119,0.060852505376614,0.0439172858378685,0.208118075740491,-0.0712776647453892,0.22477878101998,0.0684369912863073,0.162094835852999,"Mixed",-0.0482750459338799,FALSE
"KIFBP",0.0116799974654622,0.900703997488836,-0.323058798,0.00802734729930473,-0.0466117561030526,0.393873215411573,0.0684558004751344,0.162109825409575,"Mixed",-0.119330185545863,FALSE
"CUL2",0.0587596182868455,0.335121382634985,-0.166258225,0.187812262802709,-0.110389056900505,0.0452591995770393,0.0684695838765935,0.16211291012998,"Mixed",-0.0726292212045533,FALSE
"TGFB1",-0.0904870530123212,0.0763236279036887,0.14719081300275,0.149584666753142,0.0685455964491855,0.249669693607677,0.0685010166496202,0.162157773876785,"Mixed",0.0417497854798714,FALSE
"LYRM1",0.148466669810228,0.0115791466693697,-0.048761498,0.505714390361049,0.028385506588835,0.487131534905997,0.0685366617827682,0.16221259108899,"Mixed",0.0426968927996876,FALSE
"TMEM43",0.0797260536543192,0.0318045232785904,-0.04046814,0.499431270699738,0.0832322790997395,0.17964280751583,0.0685531648275486,0.162222091081259,"Mixed",0.0408300642513529,FALSE
"PRR16",-0.0528372755214632,0.229338102038592,-0.158146518,0.0399240844324392,0.107951026746391,0.311929383411761,0.0685975025526333,0.162297442742469,"Mixed",-0.0343442555916908,FALSE
"CCDC93",0.0946657444323789,0.0697798178378632,0.0830205250340663,0.103880586348337,-0.0708210623530459,0.394248378974131,0.0686276025441247,0.162339087496929,"Mixed",0.0356217357044664,FALSE
"HBEGF",-0.0483988915840943,0.272290967406964,0.0910733982336795,0.11791100990986,0.13873730561795,0.0890440150073286,0.0686454633032099,0.162351770365148,"Mixed",0.0604706040891785,FALSE
"FXR2",-0.0986168878720193,0.0255427459471809,-0.020285,0.621803349924329,-0.0613793139318615,0.180082980374729,0.0686681620981087,0.162375888857152,"Consistent",-0.0600937339346269,FALSE
"BACH2",0.0614811703196843,0.302342052014302,0.102100027162215,0.0397810435836677,-0.0640048857204727,0.238337012894196,0.0687781393848818,0.162606343733205,"Mixed",0.0331921039204755,FALSE
"NFKBIA",0.0889773703987462,0.500795342301511,0.246797112155765,0.0539453048926336,0.206091421552717,0.106166386595345,0.0688046996365766,0.162639534773338,"Consistent",0.180621968035743,FALSE
"JPT1",-0.0414554312945103,0.726152591118147,-0.285124404,0.0317690099140147,-0.0989578820010983,0.124453295513175,0.0688541687560292,0.1626972526782,"Consistent",-0.141845905765203,FALSE
"ASXL2",-0.00949676205023309,0.822390412512661,-0.169226011,0.0143044972021378,-0.0702224499568986,0.244033096485951,0.0688497971670439,0.1626972526782,"Consistent",-0.0829817410023772,FALSE
"ENO2",0.0229088837264584,0.828209792604867,-0.277828449,0.00542290202277751,-0.023253685539018,0.63940582284405,0.0688667090611206,0.162697287012531,"Mixed",-0.0927244169375199,FALSE
"ZFP2",0.101286119934369,0.00571514116867273,0.0194421158695004,0.736405432048444,-0.0389737713295935,0.682956523661399,0.0689106995020964,0.162771608625701,"Mixed",0.027251488158092,FALSE
"COQ7",-0.0578635202925017,0.173495472247162,-0.106025561,0.157113774148449,-0.0879419719317998,0.105509651797133,0.0689398966477847,0.16279934836056,"Consistent",-0.0839436844081005,FALSE
"DDX54",-0.0365460636475889,0.443866313794199,-0.114174293,0.106274890041017,-0.113824486986525,0.0609788042055051,0.0689475106113972,0.16279934836056,"Consistent",-0.0881816145447047,FALSE
"SLC67A1",-0.0499167451954321,0.475133679915757,-0.255041488,0.0229322584373148,-0.0840166170827743,0.264393028434916,0.0690213446386618,0.162944064978477,"Consistent",-0.129658283426069,FALSE
"NGDN",0.0829161693425604,0.109966778462448,-0.12239249,0.0922213210677582,-0.0683947550403801,0.28422694650391,0.0690492060567694,0.162980217603376,"Mixed",-0.0359570252326066,FALSE
"TRABD",-0.0857490020746745,0.0626874186133377,0.0771180345302112,0.479341999147809,-0.100553017840174,0.0959745570797293,0.0690746300224006,0.162985362873951,"Mixed",-0.0363946617948792,FALSE
"EZH2",-0.0511198417427976,0.204350001691418,0.0283708885693339,0.357942495296097,0.10616300256161,0.0394492330216327,0.0691024019158505,0.162985362873951,"Mixed",0.027804683129382,FALSE
"COPZ1",0.0458751231353123,0.279381364012283,-0.203965711,0.0545809578061164,-0.0794617851020973,0.18930284110061,0.0691216332773891,0.162985362873951,"Mixed",-0.0791841243222617,FALSE
"CABYR",0.0780977760793826,0.284348127610532,-0.121404674,0.199750498223132,-0.199999180611504,0.0508278599801226,0.0691266736525209,0.162985362873951,"Mixed",-0.0811020261773737,FALSE
"HNRNPM",-0.0238638470028381,0.575521408192064,0.0664074428986039,0.195949546323912,0.143481137328759,0.0255898123075899,0.0691076709636432,0.162985362873951,"Mixed",0.0620082444081748,FALSE
"GABARAPL2",0.0183966222131247,0.710230392482349,-0.171839207,0.00813529338652587,-0.0287379747605687,0.499383884414631,0.0691001892791995,0.162985362873951,"Mixed",-0.0607268531824814,FALSE
"TP63",-0.0718993127709933,0.117982643313562,0.0790066336740463,0.215995788891338,-0.0897304807530848,0.113324073863505,0.069143213509379,0.162989562543011,"Mixed",-0.0275410532833439,FALSE
